合约代码,时间数,时间,最新,成交量,成交额,持仓,增仓,买卖标识,买一价,卖一价,买一量,卖一量,最高价,最低价
IH2512,45961.440104166664,2025-10-31 10:33:45,3022.2,0.0,0.0,61509,0.0,0,3022.2,3022.4,3,1,3022.2,3022.2
IH2512,45961.440104166664,2025-10-31 10:33:45,3022.4,1.0,906720.0,61509,0.0,1,3022.4,3022.6,2,4,3022.4,3022.4
IH2512,45961.44011574074,2025-10-31 10:33:46,3022.4,3.0,2720220.0,61510,1.0,2,3022.2,3022.6,3,3,3022.4,3022.4
IH2512,45961.44011574074,2025-10-31 10:33:46,3022.4,1.0,906720.0,61511,1.0,1,3022.2,3022.4,3,1,3022.4,3022.4
IH2512,45961.44012731482,2025-10-31 10:33:47,3022.2,4.0,3626700.0,61513,2.0,2,3022.0,3022.4,1,1,3022.2,3022.2
IH2512,45961.44012731482,2025-10-31 10:33:47,3022.2,0.0,0.0,61513,0.0,0,3022.2,3022.4,1,2,3022.2,3022.2
IH2512,45961.44013888889,2025-10-31 10:33:48,3022.0,2.0,1813260.0,61512,-1.0,2,3021.8,3022.2,1,2,3022.0,3022.0
IH2512,45961.44013888889,2025-10-31 10:33:48,3021.8,1.0,906540.0,61513,1.0,2,3021.6,3022.0,2,4,3021.8,3021.8
IH2512,45961.440150462964,2025-10-31 10:33:49,3021.6,2.0,1812960.0,61514,1.0,2,3021.4,3021.8,1,3,3021.6,3021.6
IH2512,45961.440150462964,2025-10-31 10:33:49,3021.4,1.0,906420.0,61515,1.0,2,3021.2,3021.4,3,1,3021.4,3021.4
IH2512,45961.44016203703,2025-10-31 10:33:50,3021.2,3.0,2719080.0,61516,1.0,2,3021.0,3021.2,2,1,3021.2,3021.2
IH2512,45961.44016203703,2025-10-31 10:33:50,3021.2,1.0,906360.0,61515,-1.0,1,3021.0,3021.4,2,2,3021.2,3021.2
IH2512,45961.44017361111,2025-10-31 10:33:51,3021.2,0.0,0.0,61515,0.0,0,3021.0,3021.4,4,22,3021.2,3021.2
IH2512,45961.44017361111,2025-10-31 10:33:51,3021.2,0.0,0.0,61515,0.0,0,3021.0,3021.2,2,1,3021.2,3021.2
IH2512,45961.44018518519,2025-10-31 10:33:52,3021.2,0.0,0.0,61515,0.0,0,3021.2,3021.4,2,22,3021.2,3021.2
IH2512,45961.44018518519,2025-10-31 10:33:52,3021.4,1.0,906420.0,61515,0.0,1,3021.2,3021.4,2,22,3021.4,3021.4
IH2512,45961.44019675926,2025-10-31 10:33:53,3021.4,2.0,1812840.0,61515,0.0,1,3021.2,3021.4,2,20,3021.4,3021.4
IH2512,45961.44019675926,2025-10-31 10:33:53,3021.4,9.0,8157780.0,61513,-2.0,1,3021.2,3021.4,3,13,3021.4,3021.4
IH2512,45961.44020833333,2025-10-31 10:33:54,3021.4,13.0,11783460.0,61507,-6.0,1,3021.4,3021.6,3,1,3021.4,3021.4
IH2512,45961.44020833333,2025-10-31 10:33:54,3021.6,1.0,906480.0,61507,0.0,1,3021.2,3021.8,1,1,3021.6,3021.6
IH2512,45961.44021990741,2025-10-31 10:33:55,3021.4,2.0,1812900.0,61507,0.0,1,3021.2,3021.6,1,2,3021.4,3021.4
IH2512,45961.44021990741,2025-10-31 10:33:55,3021.4,0.0,0.0,61507,0.0,0,3021.2,3021.4,4,1,3021.4,3021.4
IH2512,45961.44023148148,2025-10-31 10:33:56,3021.4,1.0,906420.0,61508,1.0,1,3021.2,3021.6,4,2,3021.4,3021.4
IH2512,45961.44023148148,2025-10-31 10:33:56,3021.4,0.0,0.0,61508,0.0,0,3021.2,3021.4,1,4,3021.4,3021.4
IH2512,45961.44024305556,2025-10-31 10:33:57,3021.2,1.0,906360.0,61508,0.0,2,3021.0,3021.4,1,4,3021.2,3021.2
IH2512,45961.44024305556,2025-10-31 10:33:57,3021.2,0.0,0.0,61508,0.0,0,3021.0,3021.2,1,2,3021.2,3021.2
IH2512,45961.440254629626,2025-10-31 10:33:58,3020.8,2.0,1812540.0,61509,1.0,2,3020.6,3021.2,4,2,3020.8,3020.8
IH2512,45961.4402662037,2025-10-31 10:33:59,3020.8,0.0,0.0,61509,0.0,0,3021.0,3021.2,3,2,3020.8,3020.8
IH2512,45961.4402662037,2025-10-31 10:33:59,3021.0,2.0,1812600.0,61511,2.0,2,3021.0,3021.2,1,3,3021.0,3021.0
IH2512,45961.44027777778,2025-10-31 10:34:00,3021.2,1.0,906360.0,61511,0.0,1,3021.0,3021.2,1,2,3021.2,3021.2
IH2512,45961.44027777778,2025-10-31 10:34:00,3021.0,1.0,906300.0,61512,1.0,2,3020.6,3021.0,8,1,3021.0,3021.0
IH2512,45961.44028935185,2025-10-31 10:34:01,3021.0,0.0,0.0,61512,0.0,0,3020.8,3021.0,1,5,3021.0,3021.0
IH2512,45961.44028935185,2025-10-31 10:34:01,3020.8,3.0,2718720.0,61512,0.0,2,3020.6,3020.8,6,2,3020.8,3020.8
IH2512,45961.440300925926,2025-10-31 10:34:02,3020.8,3.0,2718660.0,61512,0.0,1,3020.6,3021.0,6,4,3020.8,3020.8
IH2512,45961.440300925926,2025-10-31 10:34:02,3021.0,3.0,2718900.0,61514,2.0,1,3020.8,3021.2,2,2,3021.0,3021.0
IH2512,45961.4403125,2025-10-31 10:34:03,3021.2,2.0,1812720.0,61514,0.0,1,3020.8,3021.6,4,1,3021.2,3021.2
IH2512,45961.4403125,2025-10-31 10:34:03,3021.6,1.0,906480.0,61515,1.0,1,3021.2,3021.8,1,1,3021.6,3021.6
IH2512,45961.44032407407,2025-10-31 10:34:04,3021.6,0.0,0.0,61515,0.0,0,3021.2,3021.6,1,2,3021.6,3021.6
IH2512,45961.44032407407,2025-10-31 10:34:04,3021.6,0.0,0.0,61515,0.0,0,3021.2,3021.6,1,3,3021.6,3021.6
IH2512,45961.44033564815,2025-10-31 10:34:05,3021.0,2.0,1812660.0,61513,-2.0,2,3020.6,3021.0,6,1,3021.0,3021.0
IH2512,45961.44033564815,2025-10-31 10:34:05,3020.6,3.0,2718540.0,61511,-2.0,2,3020.6,3020.8,4,1,3020.6,3020.6
IH2512,45961.440347222226,2025-10-31 10:34:06,3020.6,10.0,9062100.0,61514,3.0,2,3020.4,3020.8,4,6,3020.6,3020.6
IH2512,45961.440358796295,2025-10-31 10:34:07,3020.6,1.0,906180.0,61514,0.0,1,3020.4,3020.6,4,1,3020.6,3020.6
IH2512,45961.440358796295,2025-10-31 10:34:07,3020.4,1.0,906120.0,61514,0.0,2,3020.4,3020.6,3,2,3020.4,3020.4
IH2512,45961.44037037037,2025-10-31 10:34:08,3020.4,4.0,3624480.0,61511,-3.0,2,3020.2,3020.4,1,1,3020.4,3020.4
IH2512,45961.44037037037,2025-10-31 10:34:08,3020.2,2.0,1812120.0,61513,2.0,2,3020.0,3020.2,6,1,3020.2,3020.2
IH2512,45961.44038194444,2025-10-31 10:34:09,3020.0,1.0,906000.0,61514,1.0,2,3020.0,3020.2,5,7,3020.0,3020.0
IH2512,45961.44038194444,2025-10-31 10:34:09,3020.2,5.0,4530060.0,61515,1.0,1,3020.0,3020.2,1,11,3020.2,3020.2
IH2512,45961.44039351852,2025-10-31 10:34:10,3020.0,1.0,906000.0,61516,1.0,2,3019.4,3020.0,1,3,3020.0,3020.0
IH2512,45961.44039351852,2025-10-31 10:34:10,3020.0,0.0,0.0,61516,0.0,0,3019.6,3019.8,5,1,3020.0,3020.0
IH2512,45961.440405092595,2025-10-31 10:34:11,3019.8,5.0,4529640.0,61517,1.0,1,3019.6,3019.8,1,4,3019.8,3019.8
IH2512,45961.440405092595,2025-10-31 10:34:11,3019.8,6.0,5435160.0,61518,1.0,1,3019.4,3019.8,1,3,3019.8,3019.8
IH2512,45961.440416666665,2025-10-31 10:34:12,3019.8,0.0,0.0,61518,0.0,0,3019.4,3019.6,1,1,3019.8,3019.8
IH2512,45961.440416666665,2025-10-31 10:34:12,3019.6,1.0,905880.0,61517,-1.0,1,3019.4,3019.6,1,1,3019.6,3019.6
IH2512,45961.44042824074,2025-10-31 10:34:13,3019.6,1.0,905880.0,61518,1.0,1,3019.2,3019.6,5,1,3019.6,3019.6
IH2512,45961.44042824074,2025-10-31 10:34:13,3019.4,1.0,905820.0,61518,0.0,1,3019.2,3019.4,5,2,3019.4,3019.4
IH2512,45961.44043981482,2025-10-31 10:34:14,3019.2,4.0,3623220.0,61516,-2.0,2,3019.2,3019.4,3,1,3019.2,3019.2
IH2512,45961.44043981482,2025-10-31 10:34:14,3019.2,4.0,3623220.0,61516,0.0,2,3019.2,3019.6,2,1,3019.2,3019.2
IH2512,45961.44045138889,2025-10-31 10:34:15,3019.2,1.0,905760.0,61517,1.0,2,3019.2,3019.6,2,2,3019.2,3019.2
IH2512,45961.44045138889,2025-10-31 10:34:15,3019.6,2.0,1811640.0,61517,0.0,1,3019.2,3019.4,1,1,3019.6,3019.6
IH2512,45961.440462962964,2025-10-31 10:34:16,3019.6,2.0,1811760.0,61517,0.0,1,3019.4,3019.8,1,1,3019.6,3019.6
IH2512,45961.440462962964,2025-10-31 10:34:16,3019.6,0.0,0.0,61517,0.0,0,3019.4,3019.6,2,2,3019.6,3019.6
IH2512,45961.440474537034,2025-10-31 10:34:17,3019.6,0.0,0.0,61517,0.0,0,3019.4,3019.6,3,3,3019.6,3019.6
IH2512,45961.440474537034,2025-10-31 10:34:17,3019.6,2.0,1811760.0,61518,1.0,1,3019.4,3019.6,3,1,3019.6,3019.6
IH2512,45961.44048611111,2025-10-31 10:34:18,3019.8,2.0,1811820.0,61519,1.0,1,3019.4,3020.0,3,5,3019.8,3019.8
IH2512,45961.44048611111,2025-10-31 10:34:18,3019.8,0.0,0.0,61519,0.0,0,3019.6,3020.0,2,5,3019.8,3019.8
IH2512,45961.44049768519,2025-10-31 10:34:19,3019.8,0.0,0.0,61519,0.0,0,3019.6,3020.0,3,5,3019.8,3019.8
IH2512,45961.44049768519,2025-10-31 10:34:19,3019.8,2.0,1811880.0,61520,1.0,1,3019.8,3020.0,1,5,3019.8,3019.8
IH2512,45961.440520833334,2025-10-31 10:34:21,3019.8,2.0,1811880.0,61520,0.0,2,3019.6,3019.8,1,2,3019.8,3019.8
IH2512,45961.440520833334,2025-10-31 10:34:21,3019.8,0.0,0.0,61520,0.0,0,3019.6,3019.8,1,3,3019.8,3019.8
IH2512,45961.44054398148,2025-10-31 10:34:23,3019.8,0.0,0.0,61520,0.0,0,3019.6,3019.8,2,3,3019.8,3019.8
IH2512,45961.44054398148,2025-10-31 10:34:23,3019.6,1.0,905880.0,61520,0.0,2,3019.6,3019.8,2,4,3019.6,3019.6
IH2512,45961.44055555556,2025-10-31 10:34:24,3019.6,2.0,1811820.0,61518,-2.0,2,3019.6,3019.8,1,6,3019.6,3019.6
IH2512,45961.44055555556,2025-10-31 10:34:24,3019.8,1.0,905940.0,61517,-1.0,1,3019.6,3019.8,1,5,3019.8,3019.8
IH2512,45961.440567129626,2025-10-31 10:34:25,3019.6,1.0,905880.0,61517,0.0,2,3019.4,3019.8,3,5,3019.6,3019.6
IH2512,45961.440567129626,2025-10-31 10:34:25,3019.6,1.0,905880.0,61517,0.0,1,3019.4,3019.6,3,1,3019.6,3019.6
IH2512,45961.4405787037,2025-10-31 10:34:26,3019.6,1.0,905880.0,61518,1.0,1,3019.6,3019.8,1,6,3019.6,3019.6
IH2512,45961.44059027778,2025-10-31 10:34:27,3019.8,2.0,1811820.0,61518,0.0,1,3019.6,3019.8,2,5,3019.8,3019.8
IH2512,45961.44059027778,2025-10-31 10:34:27,3019.8,5.0,4529700.0,61514,-4.0,1,3019.8,3020.0,1,5,3019.8,3019.8
IH2512,45961.44060185185,2025-10-31 10:34:28,3019.6,3.0,2717760.0,61514,0.0,2,3019.6,3019.8,2,4,3019.6,3019.6
IH2512,45961.44060185185,2025-10-31 10:34:28,3019.6,4.0,3623520.0,61513,-1.0,2,3019.4,3019.8,3,4,3019.6,3019.6
IH2512,45961.440613425926,2025-10-31 10:34:29,3019.8,1.0,905940.0,61513,0.0,1,3019.6,3019.8,1,3,3019.8,3019.8
IH2512,45961.440625,2025-10-31 10:34:30,3019.8,1.0,905940.0,61512,-1.0,1,3019.6,3019.8,1,2,3019.8,3019.8
IH2512,45961.44063657407,2025-10-31 10:34:31,3019.8,0.0,0.0,61512,0.0,0,3019.6,3019.8,2,2,3019.8,3019.8
IH2512,45961.44063657407,2025-10-31 10:34:31,3019.6,2.0,1811760.0,61513,1.0,2,3019.4,3019.8,3,3,3019.6,3019.6
IH2512,45961.44064814815,2025-10-31 10:34:32,3019.6,3.0,2717580.0,61513,0.0,1,3019.4,3019.6,2,1,3019.6,3019.6
IH2512,45961.44064814815,2025-10-31 10:34:32,3019.6,3.0,2717520.0,61513,0.0,1,3019.2,3019.6,2,1,3019.6,3019.6
IH2512,45961.44065972222,2025-10-31 10:34:33,3019.6,0.0,0.0,61513,0.0,0,3019.4,3019.6,1,3,3019.6,3019.6
IH2512,45961.44065972222,2025-10-31 10:34:33,3019.0,4.0,3623040.0,61512,-1.0,2,3019.0,3019.4,5,2,3019.0,3019.0
IH2512,45961.440671296295,2025-10-31 10:34:34,3019.0,0.0,0.0,61512,0.0,0,3019.0,3019.2,6,2,3019.0,3019.0
IH2512,45961.440671296295,2025-10-31 10:34:34,3019.2,3.0,2717160.0,61512,0.0,1,3019.0,3019.2,4,3,3019.2,3019.2
IH2512,45961.44068287037,2025-10-31 10:34:35,3019.2,3.0,2717220.0,61513,1.0,1,3019.0,3019.2,3,1,3019.2,3019.2
IH2512,45961.44069444444,2025-10-31 10:34:36,3019.0,1.0,905700.0,61512,-1.0,2,3019.0,3019.2,2,1,3019.0,3019.0
IH2512,45961.44069444444,2025-10-31 10:34:36,3019.0,5.0,4528500.0,61516,4.0,2,3018.8,3019.0,1,3,3019.0,3019.0
IH2512,45961.44070601852,2025-10-31 10:34:37,3018.8,1.0,905640.0,61516,0.0,2,3018.6,3018.8,3,1,3018.8,3018.8
IH2512,45961.44070601852,2025-10-31 10:34:37,3019.0,3.0,2717040.0,61517,1.0,1,3018.6,3019.2,3,4,3019.0,3019.0
IH2512,45961.440717592595,2025-10-31 10:34:38,3018.2,4.0,3622200.0,61521,4.0,2,3018.2,3018.6,5,1,3018.2,3018.2
IH2512,45961.440717592595,2025-10-31 10:34:38,3019.2,4.0,3622800.0,61519,-2.0,1,3018.4,3018.6,3,1,3019.2,3019.2
IH2512,45961.440729166665,2025-10-31 10:34:39,3018.6,3.0,2716740.0,61517,-2.0,1,3018.6,3019.2,1,2,3018.6,3018.6
IH2512,45961.440729166665,2025-10-31 10:34:39,3018.4,2.0,1811100.0,61517,0.0,2,3018.4,3018.6,1,2,3018.4,3018.4
IH2512,45961.44074074074,2025-10-31 10:34:40,3018.6,2.0,1811160.0,61517,0.0,1,3018.4,3018.6,1,1,3018.6,3018.6
IH2512,45961.44074074074,2025-10-31 10:34:40,3019.0,7.0,6339240.0,61515,-2.0,1,3018.2,3018.4,6,1,3019.0,3019.0
IH2512,45961.44075231482,2025-10-31 10:34:41,3018.4,2.0,1811040.0,61516,1.0,1,3018.6,3019.2,2,4,3018.4,3018.4
IH2512,45961.44075231482,2025-10-31 10:34:41,3018.4,0.0,0.0,61516,0.0,0,3018.6,3019.0,1,2,3018.4,3018.4
IH2512,45961.44076388889,2025-10-31 10:34:42,3019.0,4.0,3622560.0,61516,0.0,1,3018.6,3019.2,1,1,3019.0,3019.0
IH2512,45961.44076388889,2025-10-31 10:34:42,3019.2,1.0,905760.0,61517,1.0,1,3018.6,3019.2,2,3,3019.2,3019.2
IH2512,45961.440775462965,2025-10-31 10:34:43,3019.2,0.0,0.0,61517,0.0,0,3018.8,3019.2,2,2,3019.2,3019.2
IH2512,45961.440787037034,2025-10-31 10:34:44,3019.2,1.0,905760.0,61518,1.0,1,3018.6,3019.2,1,3,3019.2,3019.2
IH2512,45961.440787037034,2025-10-31 10:34:44,3019.0,1.0,905700.0,61518,0.0,1,3018.8,3019.2,1,3,3019.0,3019.0
IH2512,45961.44079861111,2025-10-31 10:34:45,3018.8,1.0,905640.0,61519,1.0,2,3018.6,3019.2,4,3,3018.8,3018.8
IH2512,45961.44079861111,2025-10-31 10:34:45,3018.8,0.0,0.0,61519,0.0,0,3018.6,3019.0,4,2,3018.8,3018.8
IH2512,45961.44081018519,2025-10-31 10:34:46,3019.0,1.0,905700.0,61519,0.0,1,3018.6,3019.0,2,1,3019.0,3019.0
IH2512,45961.44081018519,2025-10-31 10:34:46,3018.6,2.0,1811160.0,61521,2.0,2,3018.6,3019.0,2,2,3018.6,3018.6
IH2512,45961.44082175926,2025-10-31 10:34:47,3018.6,2.0,1811160.0,61522,1.0,2,3018.4,3018.6,2,1,3018.6,3018.6
IH2512,45961.44082175926,2025-10-31 10:34:47,3018.8,3.0,2716800.0,61522,0.0,1,3018.4,3018.6,3,1,3018.8,3018.8
IH2512,45961.440833333334,2025-10-31 10:34:48,3018.6,1.0,905580.0,61522,0.0,1,3018.4,3018.6,2,2,3018.6,3018.6
IH2512,45961.440833333334,2025-10-31 10:34:48,3018.4,3.0,2716620.0,61525,3.0,2,3018.2,3018.6,6,2,3018.4,3018.4
IH2512,45961.44084490741,2025-10-31 10:34:49,3018.6,3.0,2716620.0,61527,2.0,1,3018.4,3018.6,1,1,3018.6,3018.6
IH2512,45961.44084490741,2025-10-31 10:34:49,3018.6,0.0,0.0,61527,0.0,0,3018.4,3018.6,2,1,3018.6,3018.6
IH2512,45961.44085648148,2025-10-31 10:34:50,3018.6,1.0,905580.0,61528,1.0,1,3018.4,3018.6,3,1,3018.6,3018.6
IH2512,45961.44085648148,2025-10-31 10:34:50,3018.6,6.0,5433480.0,61527,-1.0,1,3018.6,3018.8,2,1,3018.6,3018.6
IH2512,45961.44086805556,2025-10-31 10:34:51,3018.8,1.0,905640.0,61528,1.0,1,3018.4,3018.6,4,1,3018.8,3018.8
IH2512,45961.44086805556,2025-10-31 10:34:51,3018.6,3.0,2716740.0,61530,2.0,1,3018.4,3018.8,4,3,3018.6,3018.6
IH2512,45961.44087962963,2025-10-31 10:34:52,3018.6,0.0,0.0,61530,0.0,0,3018.4,3018.6,6,2,3018.6,3018.6
IH2512,45961.44087962963,2025-10-31 10:34:52,3018.6,2.0,1811160.0,61530,0.0,1,3018.4,3018.6,7,1,3018.6,3018.6
IH2512,45961.4408912037,2025-10-31 10:34:53,3018.4,3.0,2716680.0,61529,-1.0,2,3018.4,3018.8,6,5,3018.4,3018.4
IH2512,45961.4408912037,2025-10-31 10:34:53,3018.8,1.0,905640.0,61528,-1.0,1,3018.4,3018.8,6,5,3018.8,3018.8
IH2512,45961.44090277778,2025-10-31 10:34:54,3018.8,0.0,0.0,61528,0.0,0,3018.6,3018.8,1,5,3018.8,3018.8
IH2512,45961.44090277778,2025-10-31 10:34:54,3018.6,1.0,905580.0,61528,0.0,2,3018.6,3018.8,1,4,3018.6,3018.6
IH2512,45961.44091435185,2025-10-31 10:34:55,3018.8,4.0,3622560.0,61526,-2.0,1,3018.8,3019.0,2,3,3018.8,3018.8
IH2512,45961.44091435185,2025-10-31 10:34:55,3018.6,4.0,3622500.0,61525,-1.0,2,3018.6,3019.0,1,3,3018.6,3018.6
IH2512,45961.44092592593,2025-10-31 10:34:56,3019.0,1.0,905700.0,61524,-1.0,1,3018.6,3018.8,3,1,3019.0,3019.0
IH2512,45961.44092592593,2025-10-31 10:34:56,3019.0,6.0,5433840.0,61524,0.0,1,3019.0,3019.2,1,3,3019.0,3019.0
IH2512,45961.4409375,2025-10-31 10:34:57,3019.0,2.0,1811400.0,61524,0.0,2,3018.4,3018.6,7,1,3019.0,3019.0
IH2512,45961.4409375,2025-10-31 10:34:57,3018.6,1.0,905580.0,61523,-1.0,1,3018.4,3018.8,7,2,3018.6,3018.6
IH2512,45961.44094907407,2025-10-31 10:34:58,3018.4,8.0,7244220.0,61527,4.0,2,3018.2,3018.6,9,3,3018.4,3018.4
IH2512,45961.44094907407,2025-10-31 10:34:58,3018.2,8.0,7243740.0,61525,-2.0,2,3018.2,3018.4,2,6,3018.2,3018.2
IH2512,45961.44096064815,2025-10-31 10:34:59,3018.2,3.0,2716380.0,61525,0.0,2,3018.0,3018.2,17,11,3018.2,3018.2
IH2512,45961.44096064815,2025-10-31 10:34:59,3018.2,3.0,2716260.0,61524,-1.0,1,3018.0,3018.2,16,5,3018.2,3018.2
IH2512,45961.44097222222,2025-10-31 10:35:00,3018.2,5.0,4527360.0,61522,-2.0,1,3018.0,3018.6,16,3,3018.2,3018.2
IH2512,45961.44097222222,2025-10-31 10:35:00,3018.2,4.0,3621840.0,61519,-3.0,1,3018.2,3018.6,4,1,3018.2,3018.2
IH2512,45961.440983796296,2025-10-31 10:35:01,3018.6,2.0,1811160.0,61519,0.0,1,3018.6,3019.0,1,1,3018.6,3018.6
IH2512,45961.440983796296,2025-10-31 10:35:01,3018.4,2.0,1811100.0,61518,-1.0,2,3018.4,3018.6,2,3,3018.4,3018.4
IH2512,45961.44099537037,2025-10-31 10:35:02,3018.4,3.0,2716560.0,61515,-3.0,2,3018.2,3018.4,3,4,3018.4,3018.4
IH2512,45961.44099537037,2025-10-31 10:35:02,3018.0,4.0,3621720.0,61514,-1.0,2,3018.0,3018.2,15,2,3018.0,3018.0
IH2512,45961.44100694444,2025-10-31 10:35:03,3018.0,3.0,2716200.0,61514,0.0,2,3018.0,3018.2,12,6,3018.0,3018.0
IH2512,45961.44100694444,2025-10-31 10:35:03,3018.0,10.0,9054360.0,61515,1.0,2,3018.0,3018.2,8,1,3018.0,3018.0
IH2512,45961.44101851852,2025-10-31 10:35:04,3018.0,9.0,8148660.0,61513,-2.0,2,3017.8,3018.0,2,3,3018.0,3018.0
IH2512,45961.44101851852,2025-10-31 10:35:04,3018.0,4.0,3621600.0,61511,-2.0,1,3017.8,3018.2,2,1,3018.0,3018.0
IH2512,45961.441030092596,2025-10-31 10:35:05,3018.2,4.0,3621660.0,61514,3.0,1,3018.0,3018.2,1,1,3018.2,3018.2
IH2512,45961.441030092596,2025-10-31 10:35:05,3018.0,2.0,1810800.0,61515,1.0,2,3017.8,3018.0,1,2,3018.0,3018.0
IH2512,45961.441041666665,2025-10-31 10:35:06,3018.0,0.0,0.0,61515,0.0,0,3017.8,3018.0,1,4,3018.0,3018.0
IH2512,45961.441041666665,2025-10-31 10:35:06,3018.0,3.0,2716140.0,61516,1.0,1,3017.6,3018.0,1,8,3018.0,3018.0
IH2512,45961.44105324074,2025-10-31 10:35:07,3018.0,6.0,5432400.0,61511,-5.0,1,3017.6,3018.0,1,4,3018.0,3018.0
IH2512,45961.44105324074,2025-10-31 10:35:07,3018.0,0.0,0.0,61511,0.0,0,3017.6,3017.8,1,2,3018.0,3018.0
IH2512,45961.44106481481,2025-10-31 10:35:08,3018.0,0.0,0.0,61511,0.0,0,3017.6,3017.8,2,2,3018.0,3018.0
IH2512,45961.44107638889,2025-10-31 10:35:09,3017.8,1.0,905340.0,61511,0.0,1,3017.6,3017.8,4,2,3017.8,3017.8
IH2512,45961.44107638889,2025-10-31 10:35:09,3017.8,7.0,6337440.0,61513,2.0,1,3017.8,3018.0,1,2,3017.8,3017.8
IH2512,45961.441087962965,2025-10-31 10:35:10,3017.8,3.0,2716140.0,61513,0.0,2,3017.8,3018.2,1,2,3017.8,3017.8
IH2512,45961.441087962965,2025-10-31 10:35:10,3017.8,1.0,905340.0,61513,0.0,2,3017.6,3017.8,3,1,3017.8,3017.8
IH2512,45961.441099537034,2025-10-31 10:35:11,3017.8,4.0,3621300.0,61514,1.0,1,3017.6,3017.8,1,2,3017.8,3017.8
IH2512,45961.441099537034,2025-10-31 10:35:11,3017.8,1.0,905340.0,61515,1.0,1,3017.6,3017.8,1,2,3017.8,3017.8
IH2512,45961.44111111111,2025-10-31 10:35:12,3017.8,0.0,0.0,61515,0.0,0,3017.6,3017.8,1,3,3017.8,3017.8
IH2512,45961.44111111111,2025-10-31 10:35:12,3017.6,2.0,1810560.0,61515,0.0,2,3017.4,3017.6,1,4,3017.6,3017.6
IH2512,45961.44112268519,2025-10-31 10:35:13,3017.6,2.0,1810500.0,61516,1.0,1,3017.0,3017.6,8,3,3017.6,3017.6
IH2512,45961.44112268519,2025-10-31 10:35:13,3017.6,0.0,0.0,61516,0.0,0,3017.2,3017.6,2,4,3017.6,3017.6
IH2512,45961.44113425926,2025-10-31 10:35:14,3017.6,0.0,0.0,61516,0.0,0,3017.4,3017.6,1,5,3017.6,3017.6
IH2512,45961.44113425926,2025-10-31 10:35:14,3017.6,3.0,2715780.0,61516,0.0,1,3017.2,3017.6,3,5,3017.6,3017.6
IH2512,45961.441145833334,2025-10-31 10:35:15,3017.6,1.0,905280.0,61516,0.0,1,3017.2,3017.6,3,6,3017.6,3017.6
IH2512,45961.441145833334,2025-10-31 10:35:15,3017.6,3.0,2715720.0,61516,0.0,1,3017.2,3017.6,3,5,3017.6,3017.6
IH2512,45961.441157407404,2025-10-31 10:35:16,3017.6,0.0,0.0,61516,0.0,0,3017.4,3017.6,2,5,3017.6,3017.6
IH2512,45961.441157407404,2025-10-31 10:35:16,3017.6,2.0,1810560.0,61515,-1.0,1,3017.4,3017.6,2,6,3017.6,3017.6
IH2512,45961.44116898148,2025-10-31 10:35:17,3017.4,8.0,7242120.0,61512,-3.0,2,3017.2,3017.6,3,3,3017.4,3017.4
IH2512,45961.44116898148,2025-10-31 10:35:17,3017.4,6.0,5431260.0,61509,-3.0,1,3017.4,3017.6,2,3,3017.4,3017.4
IH2512,45961.44118055556,2025-10-31 10:35:18,3017.6,5.0,4526400.0,61507,-2.0,1,3017.4,3017.6,1,4,3017.6,3017.6
IH2512,45961.44118055556,2025-10-31 10:35:18,3017.6,5.0,4526280.0,61506,-1.0,1,3017.6,3017.8,1,5,3017.6,3017.6
IH2512,45961.44119212963,2025-10-31 10:35:19,3017.6,2.0,1810560.0,61505,-1.0,2,3017.2,3017.8,1,5,3017.6,3017.6
IH2512,45961.44119212963,2025-10-31 10:35:19,3017.4,4.0,3621240.0,61503,-2.0,1,3017.4,3017.8,6,3,3017.4,3017.4
IH2512,45961.441203703704,2025-10-31 10:35:20,3017.8,5.0,4526700.0,61502,-1.0,1,3017.8,3018.0,3,1,3017.8,3017.8
IH2512,45961.441203703704,2025-10-31 10:35:20,3018.0,2.0,1810740.0,61503,1.0,1,3017.8,3018.0,1,1,3018.0,3018.0
IH2512,45961.44121527778,2025-10-31 10:35:21,3018.0,1.0,905400.0,61503,0.0,1,3017.8,3018.0,1,3,3018.0,3018.0
IH2512,45961.44121527778,2025-10-31 10:35:21,3017.8,1.0,905340.0,61503,0.0,2,3017.6,3018.0,6,3,3017.8,3017.8
IH2512,45961.44122685185,2025-10-31 10:35:22,3017.4,11.0,9957780.0,61502,-1.0,2,3017.2,3017.4,1,1,3017.4,3017.4
IH2512,45961.44122685185,2025-10-31 10:35:22,3017.2,3.0,2715540.0,61500,-2.0,2,3017.0,3017.6,9,1,3017.2,3017.2
IH2512,45961.44123842593,2025-10-31 10:35:23,3017.4,2.0,1810440.0,61500,0.0,1,3017.2,3017.4,1,4,3017.4,3017.4
IH2512,45961.44123842593,2025-10-31 10:35:23,3017.0,1.0,905100.0,61500,0.0,2,3017.0,3017.4,9,3,3017.0,3017.0
IH2512,45961.44125,2025-10-31 10:35:24,3017.0,1.0,905100.0,61501,1.0,2,3017.2,3017.4,1,4,3017.0,3017.0
IH2512,45961.44125,2025-10-31 10:35:24,3017.0,0.0,0.0,61501,0.0,0,3017.2,3017.4,1,5,3017.0,3017.0
IH2512,45961.44126157407,2025-10-31 10:35:25,3017.0,0.0,0.0,61501,0.0,0,3017.2,3017.4,1,7,3017.0,3017.0
